order_id,order_placement_date,customer_id,product_id,order_qty,delivery_qty
FMY522622603,20-05-2022,789622,25891501,229,229
FMY523721602,20-05-2022,789721,25891602,178,178
FMY522420602,20-05-2022,789420,25891602,188,188
FMY523902602,20-05-2022,789902,25891602,135,135
FMY523903602,20-05-2022,789903,25891602,140,133
FMY522421602,20-05-2022,789421,25891602,73,73
FMY522702602,20-05-2022,789702,25891602,186,186
FMY523603602,20-05-2022,789603,25891602,178,169
FMY522521602,20-05-2022,789521,25891602,117,111
FMY521401602,20-05-2022,789401,25891602,96,96
FMY522422603,20-05-2022,789422,25891602,176,176
FMY521301602,20-05-2022,789301,25891602,191,181
FMY522301602,20-05-2022,789301,25891602,172,172
FMY521101602,20-05-2022,789101,25891602,71,64
FMY521103602,20-05-2022,789103,25891602,113,107
FMY521221602,20-05-2022,789221,25891602,115,115
FMY522221602,20-05-2022,789221,25891602,114,114
FMY523221602,20-05-2022,789221,25891602,81,65
FMY523202602,20-05-2022,789202,25891602,129,129
FMY523503602,20-05-2022,789503,25891602,189,170
FMY523321603,20-05-2022,789321,25891602,102,102
FMY522622603,20-05-2022,789622,25891602,196,196
FMY523121101,20-05-2022,789121,25891101,350,350
FMY522501503,20-05-2022,789501,25891101,416,416
FMY521421101,20-05-2022,789421,25891101,439,395
FMY521402603,20-05-2022,789402,25891101,418,376
FMY522402101,20-05-2022,789402,25891101,387,387
FMY522621603,20-05-2022,789621,25891101,489,489
FMY523702502,20-05-2022,789702,25891101,491,466
FMY523401601,20-05-2022,789401,25891101,394,394
FMY521301601,20-05-2022,789301,25891101,381,381
FMY522122503,20-05-2022,789122,25891101,418,418
FMY522202102,20-05-2022,789202,25891101,475,475
FMY522522101,20-05-2022,789522,25891101,335,335
FMY523522101,20-05-2022,789522,25891101,465,465
FMY521321303,20-05-2022,789321,25891101,378,378
FMY523321603,20-05-2022,789321,25891101,488,488
FMY522622601,20-05-2022,789622,25891101,498,498
FMY523601401,20-05-2022,789601,25891101,428,407
FMY521320603,20-05-2022,789320,25891603,61,61
FMY522320603,20-05-2022,789320,25891603,52,52
FMY522220603,20-05-2022,789220,25891603,107,107
FMY523220603,20-05-2022,789220,25891603,151,151
FMY522420603,20-05-2022,789420,25891603,148,148
FMY521403603,20-05-2022,789403,25891603,68,68
FMY522102603,20-05-2022,789102,25891603,188,188
FMY522903603,20-05-2022,789903,25891603,190,171
FMY521421603,20-05-2022,789421,25891603,101,96
FMY521402603,20-05-2022,789402,25891603,159,143
FMY523402603,20-05-2022,789402,25891603,132,132
FMY522621603,20-05-2022,789621,25891603,58,58
FMY523521603,20-05-2022,789521,25891603,185,185
FMY522422603,20-05-2022,789422,25891603,117,94
FMY521122603,20-05-2022,789122,25891603,83,79
FMY523122603,20-05-2022,789122,25891603,191,191
FMY522103603,20-05-2022,789103,25891603,123,117
FMY521522603,20-05-2022,789522,25891603,148,148
FMY521503603,20-05-2022,789503,25891603,184,184
FMY523321603,20-05-2022,789321,25891603,177,168
FMY522622603,20-05-2022,789622,25891603,200,160
FMY522203601,20-05-2022,789203,25891303,68,68
FMY521320303,20-05-2022,789320,25891303,24,24
FMY521721303,20-05-2022,789721,25891303,82,78
FMY522403601,20-05-2022,789403,25891303,41,41
FMY522121303,20-05-2022,789121,25891303,71,71
FMY522902601,20-05-2022,789902,25891303,62,59
FMY521402603,20-05-2022,789402,25891303,48,48
FMY522402303,20-05-2022,789402,25891303,27,27
FMY521621503,20-05-2022,789621,25891303,51,51
FMY523520501,20-05-2022,789520,25891303,57,51
FMY521122603,20-05-2022,789122,25891303,62,56
FMY523103303,20-05-2022,789103,25891303,23,23
FMY523202602,20-05-2022,789202,25891303,68,61
FMY522303503,20-05-2022,789303,25891303,26,26
FMY523303303,20-05-2022,789303,25891303,74,74
FMY521321303,20-05-2022,789321,25891303,78,78
FMY523201303,20-05-2022,789201,25891303,75,67
FMY521203601,20-05-2022,789203,25891502,216,216
FMY522203601,20-05-2022,789203,25891502,168,168
FMY523220502,20-05-2022,789220,25891502,180,180
FMY522703502,20-05-2022,789703,25891502,124,124
FMY521102502,20-05-2022,789102,25891502,161,161
FMY522102603,20-05-2022,789102,25891502,238,214
FMY523102503,20-05-2022,789102,25891502,200,200
FMY523903601,20-05-2022,789903,25891502,110,104
FMY521621503,20-05-2022,789621,25891502,150,150
FMY523702502,20-05-2022,789702,25891502,129,103
FMY523401601,20-05-2022,789401,25891502,154,154
FMY523103502,20-05-2022,789103,25891502,241,193
FMY521221502,20-05-2022,789221,25891502,136,136
FMY523221502,20-05-2022,789221,25891502,133,133
FMY521303502,20-05-2022,789303,25891502,112,112
FMY521503603,20-05-2022,789503,25891502,212,191
FMY522201502,20-05-2022,789201,25891502,185,185
FMY523201502,20-05-2022,789201,25891502,137,137
FMY522721601,20-05-2022,789721,25891403,440,440
FMY521420403,20-05-2022,789420,25891403,247,247
FMY521902503,20-05-2022,789902,25891403,270,270
FMY523903601,20-05-2022,789903,25891403,270,270
FMY521402603,20-05-2022,789402,25891403,330,330
FMY523520403,20-05-2022,789520,25891403,500,400
FMY522301501,20-05-2022,789301,25891403,355,355
FMY522103603,20-05-2022,789103,25891403,400,380
FMY523103403,20-05-2022,789103,25891403,367,330
FMY523303403,20-05-2022,789303,25891403,323,258
FMY521601403,20-05-2022,789601,25891403,256,256
FMY522203601,20-05-2022,789203,25891203,229,229
FMY522220203,20-05-2022,789220,25891203,442,398
FMY521721303,20-05-2022,789721,25891203,452,452
FMY522420203,20-05-2022,789420,25891203,246,246
FMY522403601,20-05-2022,789403,25891203,117,117
FMY521121203,20-05-2022,789121,25891203,334,334
FMY523501203,20-05-2022,789501,25891203,342,342
FMY522102603,20-05-2022,789102,25891203,326,310
FMY522421203,20-05-2022,789421,25891203,471,447
FMY521520402,20-05-2022,789520,25891203,277,277
FMY521702203,20-05-2022,789702,25891203,488,488
FMY523720402,20-05-2022,789720,25891203,232,186
FMY522301501,20-05-2022,789301,25891203,193,193
FMY522122503,20-05-2022,789122,25891203,425,383
FMY523202602,20-05-2022,789202,25891203,174,157
FMY521303502,20-05-2022,789303,25891203,174,174
FMY521201301,20-05-2022,789201,25891203,192,182
FMY523601203,20-05-2022,789601,25891203,173,156
FMY522203601,20-05-2022,789203,25891102,323,291
FMY523703202,20-05-2022,789703,25891102,351,316
FMY523420102,20-05-2022,789420,25891102,473,473
FMY523903601,20-05-2022,789903,25891102,397,318
FMY521421201,20-05-2022,789421,25891102,326,326
FMY523402603,20-05-2022,789402,25891102,427,427
FMY521621503,20-05-2022,789621,25891102,479,479
FMY522520102,20-05-2022,789520,25891102,452,429
FMY522702602,20-05-2022,789702,25891102,401,401
FMY523702502,20-05-2022,789702,25891102,458,366
FMY521603501,20-05-2022,789603,25891102,490,490
FMY522603102,20-05-2022,789603,25891102,305,305
FMY521720601,20-05-2022,789720,25891102,489,489
FMY521422102,20-05-2022,789422,25891102,479,479
FMY523422102,20-05-2022,789422,25891102,365,365
FMY521122102,20-05-2022,789122,25891102,387,368
FMY523101102,20-05-2022,789101,25891102,443,443
FMY522202102,20-05-2022,789202,25891102,318,318
FMY523503503,20-05-2022,789503,25891102,381,381
FMY523321603,20-05-2022,789321,25891102,315,315
FMY521601503,20-05-2022,789601,25891102,344,310
FMY523601401,20-05-2022,789601,25891102,353,282
FMY522203601,20-05-2022,789203,25891202,462,462
FMY521703202,20-05-2022,789703,25891202,110,110
FMY523703202,20-05-2022,789703,25891202,181,172
FMY521420202,20-05-2022,789420,25891202,260,260
FMY522121202,20-05-2022,789121,25891202,459,459
FMY522421202,20-05-2022,789421,25891202,446,401
FMY523621202,20-05-2022,789621,25891202,267,240
FMY523702502,20-05-2022,789702,25891202,460,368
FMY522401601,20-05-2022,789401,25891202,370,333
FMY521422202,20-05-2022,789422,25891202,452,452
FMY522422603,20-05-2022,789422,25891202,142,142
FMY523101402,20-05-2022,789101,25891202,385,385
FMY522503601,20-05-2022,789503,25891202,379,379
FMY523321603,20-05-2022,789321,25891202,386,386
FMY523622601,20-05-2022,789622,25891202,318,318
FMY521601503,20-05-2022,789601,25891202,170,162
FMY523203302,20-05-2022,789203,25891302,54,54
FMY521403603,20-05-2022,789403,25891302,34,34
FMY523121302,20-05-2022,789121,25891302,39,39
FMY523102503,20-05-2022,789102,25891302,43,43
FMY521902503,20-05-2022,789902,25891302,80,80
FMY523402302,20-05-2022,789402,25891302,96,96
FMY521520302,20-05-2022,789520,25891302,32,30
FMY523702502,20-05-2022,789702,25891302,47,47
FMY523603602,20-05-2022,789603,25891302,100,100
FMY522720302,20-05-2022,789720,25891302,62,62
FMY521401602,20-05-2022,789401,25891302,68,68
FMY522122302,20-05-2022,789122,25891302,25,25
FMY522101302,20-05-2022,789101,25891302,52,52
FMY522103603,20-05-2022,789103,25891302,99,94
FMY521202302,20-05-2022,789202,25891302,57,57
FMY522321302,20-05-2022,789321,25891302,81,81
FMY521203601,20-05-2022,789203,25891401,416,374
FMY521320603,20-05-2022,789320,25891401,279,279
FMY521501601,20-05-2022,789501,25891401,456,456
FMY521102401,20-05-2022,789102,25891401,391,391
FMY521520401,20-05-2022,789520,25891401,263,210
FMY523702502,20-05-2022,789702,25891401,251,226
FMY521401401,20-05-2022,789401,25891401,382,344
FMY522401601,20-05-2022,789401,25891401,264,264
FMY521103602,20-05-2022,789103,25891401,269,269
FMY521202401,20-05-2022,789202,25891401,307,307
FMY521522603,20-05-2022,789522,25891401,256,256
FMY522201502,20-05-2022,789201,25891401,462,462
FMY523601401,20-05-2022,789601,25891401,317,285
FMY521121103,20-05-2022,789121,25891103,417,417
FMY521501601,20-05-2022,789501,25891103,411,411
FMY522501103,20-05-2022,789501,25891103,430,430
FMY522102103,20-05-2022,789102,25891103,415,332
FMY523902103,20-05-2022,789902,25891103,429,429
FMY521621503,20-05-2022,789621,25891103,352,334
FMY521520302,20-05-2022,789520,25891103,346,329
FMY521603501,20-05-2022,789603,25891103,391,391
FMY522521103,20-05-2022,789521,25891103,332,332
FMY523401601,20-05-2022,789401,25891103,419,419
FMY521422202,20-05-2022,789422,25891103,439,417
FMY522301501,20-05-2022,789301,25891103,404,384
FMY523103303,20-05-2022,789103,25891103,329,296
FMY521321103,20-05-2022,789321,25891103,369,351
FMY523321103,20-05-2022,789321,25891103,317,317
FMY522201502,20-05-2022,789201,25891103,330,264
FMY521601503,20-05-2022,789601,25891103,392,314
FMY523601401,20-05-2022,789601,25891103,490,466
FMY522721601,20-05-2022,789721,25891201,219,219
FMY522403601,20-05-2022,789403,25891201,162,162
FMY521121203,20-05-2022,789121,25891201,310,310
FMY521421201,20-05-2022,789421,25891201,486,437
FMY522702602,20-05-2022,789702,25891201,489,489
FMY522603201,20-05-2022,789603,25891201,136,129
FMY523720402,20-05-2022,789720,25891201,121,121
FMY521401602,20-05-2022,789401,25891201,289,260
FMY522422603,20-05-2022,789422,25891201,143,143
FMY522301201,20-05-2022,789301,25891201,381,381
FMY523301201,20-05-2022,789301,25891201,295,295
FMY521101201,20-05-2022,789101,25891201,453,362
FMY523101201,20-05-2022,789101,25891201,462,462
FMY521221502,20-05-2022,789221,25891201,446,424
FMY522221602,20-05-2022,789221,25891201,361,361
FMY523522201,20-05-2022,789522,25891201,108,108
FMY522601201,20-05-2022,789601,25891201,152,152
FMY522203601,20-05-2022,789203,25891503,228,205
FMY523320601,20-05-2022,789320,25891503,212,212
FMY523220503,20-05-2022,789220,25891503,159,159
FMY522721601,20-05-2022,789721,25891503,122,122
FMY523721602,20-05-2022,789721,25891503,196,186
FMY521403603,20-05-2022,789403,25891503,229,229
FMY522403601,20-05-2022,789403,25891503,106,106
FMY522501503,20-05-2022,789501,25891503,198,198
FMY523501503,20-05-2022,789501,25891503,201,201
FMY523102503,20-05-2022,789102,25891503,135,128
FMY521902503,20-05-2022,789902,25891503,236,224
FMY521903503,20-05-2022,789903,25891503,104,104
FMY522421602,20-05-2022,789421,25891503,114,91
FMY523402603,20-05-2022,789402,25891503,128,128
FMY521621503,20-05-2022,789621,25891503,107,107
FMY523621503,20-05-2022,789621,25891503,115,109
FMY523520601,20-05-2022,789520,25891503,204,204
FMY522521503,20-05-2022,789521,25891503,240,240
FMY521422503,20-05-2022,789422,25891503,231,231
FMY523301503,20-05-2022,789301,25891503,140,133
FMY522122503,20-05-2022,789122,25891503,179,179
FMY521103602,20-05-2022,789103,25891503,154,154
FMY522103603,20-05-2022,789103,25891503,156,140
FMY522303503,20-05-2022,789303,25891503,241,241
FMY523503503,20-05-2022,789503,25891503,163,163
FMY522622503,20-05-2022,789622,25891503,106,106
FMY521601503,20-05-2022,789601,25891503,214,203
FMY523203601,21-05-2022,789203,25891601,89,85
FMY524320601,21-05-2022,789320,25891601,72,72
FMY522220601,21-05-2022,789220,25891601,172,172
FMY523220601,21-05-2022,789220,25891601,87,87
FMY524721601,21-05-2022,789721,25891601,142,142
FMY523121602,21-05-2022,789121,25891601,129,129
FMY522501601,21-05-2022,789501,25891601,184,184
FMY524501601,21-05-2022,789501,25891601,56,56
FMY524903601,21-05-2022,789903,25891601,187,178
FMY523421601,21-05-2022,789421,25891601,154,146
FMY522621601,21-05-2022,789621,25891601,73,69
FMY522520601,21-05-2022,789520,25891601,150,135
FMY522702601,21-05-2022,789702,25891601,155,155
FMY523702601,21-05-2022,789702,25891601,69,66
FMY524521601,21-05-2022,789521,25891601,164,164
FMY524422602,21-05-2022,789422,25891601,76,76
FMY523101601,21-05-2022,789101,25891601,102,102
FMY524103602,21-05-2022,789103,25891601,193,174
FMY522221601,21-05-2022,789221,25891601,164,164
FMY524221603,21-05-2022,789221,25891601,197,197
FMY522522601,21-05-2022,789522,25891601,96,96
FMY522303601,21-05-2022,789303,25891601,94,94
FMY523201601,21-05-2022,789201,25891601,64,64
FMY522601601,21-05-2022,789601,25891601,142,142
FMY524721301,21-05-2022,789721,25891301,55,49
FMY524420301,21-05-2022,789420,25891301,54,54
FMY523121301,21-05-2022,789121,25891301,36,36
FMY523902301,21-05-2022,789902,25891301,61,61
FMY522903402,21-05-2022,789903,25891301,51,51
FMY522421301,21-05-2022,789421,25891301,32,30
FMY524421301,21-05-2022,789421,25891301,51,46
FMY522402603,21-05-2022,789402,25891301,79,79
FMY523520301,21-05-2022,789520,25891301,42,42
FMY523720403,21-05-2022,789720,25891301,88,84
FMY524422301,21-05-2022,789422,25891301,33,26
FMY524301502,21-05-2022,789301,25891301,21,19
FMY522221301,21-05-2022,789221,25891301,20,20
FMY524221603,21-05-2022,789221,25891301,70,70
FMY524303401,21-05-2022,789303,25891301,83,83
FMY522503503,21-05-2022,789503,25891301,30,30
FMY523601502,21-05-2022,789601,25891301,21,21
FMY524203402,21-05-2022,789203,25891402,212,212
FMY524220402,21-05-2022,789220,25891402,448,448
FMY523703503,21-05-2022,789703,25891402,366,348
FMY524420402,21-05-2022,789420,25891402,470,470
FMY524121402,21-05-2022,789121,25891402,215,215
FMY522903402,21-05-2022,789903,25891402,220,220
FMY524903402,21-05-2022,789903,25891402,387,348
FMY523421601,21-05-2022,789421,25891402,462,462
FMY524402503,21-05-2022,789402,25891402,496,496
FMY523621402,21-05-2022,789621,25891402,482,482
FMY523702601,21-05-2022,789702,25891402,424,382
FMY524702502,21-05-2022,789702,25891402,245,221
FMY522521402,21-05-2022,789521,25891402,223,223
FMY522720502,21-05-2022,789720,25891402,299,299
FMY524122501,21-05-2022,789122,25891402,235,235
FMY523221402,21-05-2022,789221,25891402,292,277
FMY524202402,21-05-2022,789202,25891402,269,269
FMY522522402,21-05-2022,789522,25891402,363,345
FMY522303601,21-05-2022,789303,25891402,334,301
FMY523303603,21-05-2022,789303,25891402,352,317
FMY524503402,21-05-2022,789503,25891402,204,194
FMY522321402,21-05-2022,789321,25891402,243,231
FMY522320503,21-05-2022,789320,25891501,151,151
FMY524320501,21-05-2022,789320,25891501,184,184
FMY522220601,21-05-2022,789220,25891501,107,96
FMY522703503,21-05-2022,789703,25891501,185,185
FMY523703501,21-05-2022,789703,25891501,206,206
FMY522721501,21-05-2022,789721,25891501,140,140
FMY523420501,21-05-2022,789420,25891501,178,178
FMY524121501,21-05-2022,789121,25891501,127,127
FMY524421501,21-05-2022,789421,25891501,157,157
FMY524402503,21-05-2022,789402,25891501,154,154
FMY524621501,21-05-2022,789621,25891501,217,195
FMY524301501,21-05-2022,789301,25891501,142,142
FMY522122501,21-05-2022,789122,25891501,220,198
FMY524122501,21-05-2022,789122,25891501,224,213
FMY522103501,21-05-2022,789103,25891501,128,128
FMY524221603,21-05-2022,789221,25891501,202,202
FMY523202501,21-05-2022,789202,25891501,232,209
FMY523522501,21-05-2022,789522,25891501,175,175
FMY523601502,21-05-2022,789601,25891501,175,157
FMY522203602,21-05-2022,789203,25891602,118,118
FMY523703602,21-05-2022,789703,25891602,177,177
FMY523420602,21-05-2022,789420,25891602,51,51
FMY522403602,21-05-2022,789403,25891602,87,87
FMY523121602,21-05-2022,789121,25891602,193,193
FMY522720602,21-05-2022,789720,25891602,128,128
FMY522401602,21-05-2022,789401,25891602,156,156
FMY523422602,21-05-2022,789422,25891602,152,144
FMY524422602,21-05-2022,789422,25891602,125,125
FMY524103602,21-05-2022,789103,25891602,95,95
FMY522303602,21-05-2022,789303,25891602,139,139
FMY523303602,21-05-2022,789303,25891602,53,53
FMY524321602,21-05-2022,789321,25891602,65,59
FMY523320603,21-05-2022,789320,25891101,418,418
FMY523703503,21-05-2022,789703,25891101,497,497
FMY522721501,21-05-2022,789721,25891101,412,412
FMY522420101,21-05-2022,789420,25891101,468,421
FMY523902101,21-05-2022,789902,25891101,468,445
FMY522903402,21-05-2022,789903,25891101,371,371
FMY524903101,21-05-2022,789903,25891101,420,420
FMY522421301,21-05-2022,789421,25891101,343,343
FMY522702601,21-05-2022,789702,25891101,391,352
FMY524122503,21-05-2022,789122,25891101,302,272
FMY522103202,21-05-2022,789103,25891101,407,387
FMY523103101,21-05-2022,789103,25891101,423,423
FMY522221601,21-05-2022,789221,25891101,435,435
FMY522321101,21-05-2022,789321,25891101,403,383
FMY524601101,21-05-2022,789601,25891101,357,339
FMY524203603,21-05-2022,789203,25891603,164,164
FMY523320603,21-05-2022,789320,25891603,54,54
FMY524220603,21-05-2022,789220,25891603,144,144
FMY523420603,21-05-2022,789420,25891603,84,84
FMY524420603,21-05-2022,789420,25891603,117,117
FMY524403603,21-05-2022,789403,25891603,83,83
FMY522402603,21-05-2022,789402,25891603,50,50
FMY523621603,21-05-2022,789621,25891603,132,132
FMY524520603,21-05-2022,789520,25891603,181,181
FMY524401603,21-05-2022,789401,25891603,85,85
FMY522101603,21-05-2022,789101,25891603,180,180
FMY523103603,21-05-2022,789103,25891603,84,84
FMY524221603,21-05-2022,789221,25891603,133,120
FMY522202603,21-05-2022,789202,25891603,182,182
FMY524522603,21-05-2022,789522,25891603,90,90
FMY522303603,21-05-2022,789303,25891603,102,102
FMY523303603,21-05-2022,789303,25891603,167,134
FMY524201603,21-05-2022,789201,25891603,143,143
FMY524203303,21-05-2022,789203,25891303,76,76
FMY523703303,21-05-2022,789703,25891303,53,53
FMY523420603,21-05-2022,789420,25891303,63,60
FMY523403303,21-05-2022,789403,25891303,84,84
FMY522501601,21-05-2022,789501,25891303,52,52
FMY524501601,21-05-2022,789501,25891303,76,76
FMY524902401,21-05-2022,789902,25891303,89,80
FMY523421601,21-05-2022,789421,25891303,51,51
FMY523402403,21-05-2022,789402,25891303,77,77
FMY524520303,21-05-2022,789520,25891303,56,50
FMY522521303,21-05-2022,789521,25891303,30,30
FMY524521303,21-05-2022,789521,25891303,62,62
FMY523720403,21-05-2022,789720,25891303,34,34
FMY524401303,21-05-2022,789401,25891303,71,57
FMY522422303,21-05-2022,789422,25891303,56,53
FMY523122303,21-05-2022,789122,25891303,51,46
FMY523101601,21-05-2022,789101,25891303,96,96
FMY524202401,21-05-2022,789202,25891303,78,78
FMY523522303,21-05-2022,789522,25891303,82,74
FMY522622303,21-05-2022,789622,25891303,78,78
FMY523622303,21-05-2022,789622,25891303,22,20
FMY522220601,21-05-2022,789220,25891502,100,100
FMY524420603,21-05-2022,789420,25891502,171,171
FMY522121502,21-05-2022,789121,25891502,165,165
FMY524702502,21-05-2022,789702,25891502,111,111
FMY522720502,21-05-2022,789720,25891502,222,222
FMY524301502,21-05-2022,789301,25891502,192,182
FMY522122502,21-05-2022,789122,25891502,241,241
FMY523321502,21-05-2022,789321,25891502,195,185
FMY523601502,21-05-2022,789601,25891502,130,117
FMY524721601,21-05-2022,789721,25891403,297,297
FMY522121403,21-05-2022,789121,25891403,229,229
FMY523402403,21-05-2022,789402,25891403,435,435
FMY523702601,21-05-2022,789702,25891403,211,211
FMY522603403,21-05-2022,789603,25891403,488,390
FMY523720403,21-05-2022,789720,25891403,356,356
FMY522422403,21-05-2022,789422,25891403,353,353
FMY524422503,21-05-2022,789422,25891403,319,287
FMY523122403,21-05-2022,789122,25891403,495,445
FMY523221403,21-05-2022,789221,25891403,479,479
FMY524221603,21-05-2022,789221,25891403,231,231
FMY523522503,21-05-2022,789522,25891403,401,361
FMY522303601,21-05-2022,789303,25891403,384,384
FMY524622403,21-05-2022,789622,25891403,260,208
FMY524601503,21-05-2022,789601,25891403,461,369
FMY523403203,21-05-2022,789403,25891203,194,194
FMY523421401,21-05-2022,789421,25891203,264,264
FMY522521303,21-05-2022,789521,25891203,271,271
FMY523401203,21-05-2022,789401,25891203,144,144
FMY524401603,21-05-2022,789401,25891203,286,257
FMY524122203,21-05-2022,789122,25891203,389,350
FMY523101203,21-05-2022,789101,25891203,457,457
FMY522221301,21-05-2022,789221,25891203,180,180
FMY523522303,21-05-2022,789522,25891203,496,446
FMY523622303,21-05-2022,789622,25891203,493,468
FMY522320503,21-05-2022,789320,25891102,339,339
FMY522220601,21-05-2022,789220,25891102,458,458
FMY524703102,21-05-2022,789703,25891102,468,468
FMY522121102,21-05-2022,789121,25891102,409,409
FMY522902302,21-05-2022,789902,25891102,303,303
FMY523902102,21-05-2022,789902,25891102,309,309
FMY522903102,21-05-2022,789903,25891102,487,487
FMY524621102,21-05-2022,789621,25891102,422,422
FMY523520102,21-05-2022,789520,25891102,345,328
FMY524521102,21-05-2022,789521,25891102,497,497
FMY524720102,21-05-2022,789720,25891102,410,410
FMY522422303,21-05-2022,789422,25891102,481,481
FMY524422102,21-05-2022,789422,25891102,496,496
FMY522301102,21-05-2022,789301,25891102,310,294
FMY524122501,21-05-2022,789122,25891102,484,484
FMY524101102,21-05-2022,789101,25891102,328,262
FMY524221603,21-05-2022,789221,25891102,365,365
FMY523202401,21-05-2022,789202,25891102,356,356
FMY523303603,21-05-2022,789303,25891102,487,487
FMY524303102,21-05-2022,789303,25891102,436,436
FMY522321402,21-05-2022,789321,25891102,430,430
FMY522601601,21-05-2022,789601,25891102,309,309
FMY524203603,21-05-2022,789203,25891202,165,165
FMY523320603,21-05-2022,789320,25891202,371,371
FMY523220202,21-05-2022,789220,25891202,375,375
FMY524220202,21-05-2022,789220,25891202,479,479
FMY524403603,21-05-2022,789403,25891202,298,298
FMY522501601,21-05-2022,789501,25891202,371,352
FMY524501601,21-05-2022,789501,25891202,296,296
FMY524402503,21-05-2022,789402,25891202,216,216
FMY522621503,21-05-2022,789621,25891202,330,330
FMY522702601,21-05-2022,789702,25891202,385,385
FMY523720403,21-05-2022,789720,25891202,137,123
FMY522103202,21-05-2022,789103,25891202,489,440
FMY523303603,21-05-2022,789303,25891202,358,358
FMY522622303,21-05-2022,789622,25891202,267,267
FMY524622403,21-05-2022,789622,25891202,206,206
FMY524203603,21-05-2022,789203,25891302,61,61
FMY523220601,21-05-2022,789220,25891302,53,53
FMY523703503,21-05-2022,789703,25891302,33,33
FMY522721501,21-05-2022,789721,25891302,98,98
FMY524420603,21-05-2022,789420,25891302,81,81
FMY522501601,21-05-2022,789501,25891302,99,99
FMY523501302,21-05-2022,789501,25891302,84,84
FMY524102302,21-05-2022,789102,25891302,51,51
FMY522902302,21-05-2022,789902,25891302,79,75
FMY523421302,21-05-2022,789421,25891302,24,22
FMY522422303,21-05-2022,789422,25891302,74,74
FMY522221302,21-05-2022,789221,25891302,46,41
FMY524221603,21-05-2022,789221,25891302,72,72
FMY523202401,21-05-2022,789202,25891302,68,68
FMY524303401,21-05-2022,789303,25891302,57,57
FMY522503503,21-05-2022,789503,25891302,32,32
FMY523321302,21-05-2022,789321,25891302,50,50
FMY524220603,21-05-2022,789220,25891401,266,253
FMY524721601,21-05-2022,789721,25891401,270,270
FMY523420401,21-05-2022,789420,25891401,296,296
FMY524420401,21-05-2022,789420,25891401,381,305
FMY524121401,21-05-2022,789121,25891401,287,273
FMY522501401,21-05-2022,789501,25891401,343,343
FMY524902401,21-05-2022,789902,25891401,416,416
FMY523903401,21-05-2022,789903,25891401,382,363
FMY523421401,21-05-2022,789421,25891401,454,431
FMY522402401,21-05-2022,789402,25891401,240,240
FMY523402403,21-05-2022,789402,25891401,273,273
FMY522621601,21-05-2022,789621,25891401,307,307
FMY522520401,21-05-2022,789520,25891401,314,251
FMY524603401,21-05-2022,789603,25891401,441,441
FMY522521402,21-05-2022,789521,25891401,240,216
FMY524301501,21-05-2022,789301,25891401,401,321
FMY524122501,21-05-2022,789122,25891401,280,266
FMY524221401,21-05-2022,789221,25891401,212,212
FMY522202603,21-05-2022,789202,25891401,462,462
FMY523202401,21-05-2022,789202,25891401,392,392
FMY524202401,21-05-2022,789202,25891401,273,273
FMY524303401,21-05-2022,789303,25891401,351,351
FMY524503402,21-05-2022,789503,25891401,341,324
FMY522321402,21-05-2022,789321,25891401,359,323
FMY523201601,21-05-2022,789201,25891401,371,371
FMY524201401,21-05-2022,789201,25891401,278,278
FMY524601503,21-05-2022,789601,25891401,313,282
FMY524320601,21-05-2022,789320,25891103,392,392
FMY524102302,21-05-2022,789102,25891103,494,494
FMY522903103,21-05-2022,789903,25891103,384,307
FMY522402603,21-05-2022,789402,25891103,340,306
FMY524621501,21-05-2022,789621,25891103,311,311
FMY523603103,21-05-2022,789603,25891103,323,323
FMY524603401,21-05-2022,789603,25891103,351,316
FMY522720103,21-05-2022,789720,25891103,371,371
FMY524301502,21-05-2022,789301,25891103,474,474
FMY523221402,21-05-2022,789221,25891103,305,305
FMY522202103,21-05-2022,789202,25891103,303,303
FMY522303601,21-05-2022,789303,25891103,306,245
FMY524201603,21-05-2022,789201,25891103,457,457
FMY524622403,21-05-2022,789622,25891103,451,451
FMY523320603,21-05-2022,789320,25891201,340,340
FMY524721601,21-05-2022,789721,25891201,107,107
FMY524420603,21-05-2022,789420,25891201,110,110
FMY522121201,21-05-2022,789121,25891201,214,214
FMY524902201,21-05-2022,789902,25891201,199,179
FMY522421201,21-05-2022,789421,25891201,193,174
FMY524421201,21-05-2022,789421,25891201,488,488
FMY524402503,21-05-2022,789402,25891201,500,450
FMY522621503,21-05-2022,789621,25891201,276,276
FMY523520301,21-05-2022,789520,25891201,185,185
FMY522401201,21-05-2022,789401,25891201,139,139
FMY524422201,21-05-2022,789422,25891201,487,487
FMY522122201,21-05-2022,789122,25891201,435,413
FMY523122201,21-05-2022,789122,25891201,412,371
FMY522103202,21-05-2022,789103,25891201,364,346
FMY523103603,21-05-2022,789103,25891201,300,285
FMY522202603,21-05-2022,789202,25891201,410,410
FMY523202401,21-05-2022,789202,25891201,264,264
FMY522522201,21-05-2022,789522,25891201,354,354
FMY523303201,21-05-2022,789303,25891201,431,388
FMY523321502,21-05-2022,789321,25891201,253,253
FMY524622403,21-05-2022,789622,25891201,395,395
FMY523601502,21-05-2022,789601,25891201,299,284
FMY524601503,21-05-2022,789601,25891201,169,135
FMY524203603,21-05-2022,789203,25891503,249,249
FMY522320503,21-05-2022,789320,25891503,190,190
FMY524220603,21-05-2022,789220,25891503,115,109
